study_id,SYMBOL,logFC,SE,P.Value
GSE278723,ACSL1,-0.26783316331529705,0.09744076301766688,0.005983635760086253
GSE278723,ACSL3,-1.0630794736921203,0.0862767293637491,6.918474540096547e-35
GSE278723,ACSL4,-0.8934201176837339,0.10469325969249924,1.417489066491083e-17
GSE278723,ACSL5,-0.5177156857693411,0.11918475915419732,1.4003404568232996e-5
GSE278723,ACSL6,-0.1379427667965424,0.07008378768764743,0.04903870275459836
GSE278723,ACSM5,1.0773597803413075,0.15417657181534414,2.791689880485524e-12
GSE278723,ACSS1,0.7949076698756711,0.11180481635360126,1.1622790399132005e-12
GSE278723,ACSS2,-0.0052814307150136856,0.06858974642493161,0.9386233102166104
GSE278723,ACSS3,0.03279800326614417,0.08221076917531299,0.6899298948554732
GSE278723,ACTA2,0.30978770465948036,0.14106563206570968,0.028088099275198855
GSE278723,ACTB,0.5027837825254649,0.07667033989893526,5.463112519315099e-11
GSE278723,ACTG1,0.718802771312192,0.08170961262449228,1.4047162464489743e-18
GSE278723,ACTL6A,-0.09174632212971828,0.0877112467750015,0.2955591479327157
GSE278723,ACTL6B,0.47965886226060983,0.13944277874727892,5.820888028579868e-4
GSE278723,ACTN1,0.45072414144971895,0.09861496663996705,4.86457475288996e-6
GSE278723,ACTN2,0.313755484240103,0.12518919920836286,0.01220191636189816
GSE278723,ACTN4,0.6066520690311389,0.06855552047978881,8.825772839285248e-19
GSE278723,ACTR10,-0.6664253610478794,0.09774131696991224,9.21520615100908e-12
GSE278723,ACTR1A,0.21610404364548874,0.05519024408589183,9.017204389201021e-5
GSE278723,ACTR1B,0.6538225540068408,0.05007814753586815,5.869890888626168e-39
GSE278723,ACTR2,-0.8788414022971374,0.09068977816775303,3.3047242686327704e-22
GSE278723,ACTR3,-0.6369041883952645,0.06670959911143201,1.329734630307365e-21
GSE278723,ACTR3B,-0.2712061923602511,0.08061792477151179,7.679567448908936e-4
GSE278723,ACTR3C,-0.6125807075938066,0.08569345660777153,8.772354785968939e-13
GSE278723,ACTR5,0.0636742727986749,0.08942360577784177,0.4764324691343396
GSE278723,ACTR6,-0.9500179418256223,0.08659188952828258,5.256327884253573e-28
GSE278723,ACTR8,-0.08274996091780086,0.04446675251070737,0.06275264229312152
GSE278723,ACVR1,-0.21221022309573662,0.07601177976574189,0.005241460022221208
GSE278723,ACVR1B,0.06950988794803985,0.0842536326861674,0.4093672715272313
GSE278723,ACVR1C,-0.8657004045813889,0.12800044588297618,1.3491999882191597e-11
GSE278723,ACVR2A,-0.6937899044110069,0.09435170067558593,1.9347132029446266e-13
GSE278723,ACVR2B,-0.1135316640457836,0.061085733388849234,0.0630891518447201
