"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FZR1",0.883920794713805,6.1610421851527,6.98447051535756,8.38952946497602e-08,8.57109390862103e-06,7.9850526770718
"CACUL1",-0.903172415399156,6.06271540685194,-6.97813449734647,8.53641681010753e-08,8.65655897262015e-06,7.96465826057378
"N4BP2L2",-1.03463473646308,6.72450026951809,-6.96925829210377,8.74658953940773e-08,8.80447138194793e-06,7.94648241828368
"PLGLB1",-1.38300819224821,2.89504869956707,-6.94733321046124,9.28850628520889e-08,9.28172635361384e-06,7.90431606177669
"F8A3",1.12021295538815,3.38924856817447,6.93853764120382,9.51535920129634e-08,9.41356001489537e-06,7.88412121071298
"ATR",-0.861931687480608,5.66489691341931,-6.9349382408472,9.60980593028888e-08,9.41356001489537e-06,7.847932525192
"ROGDI",0.977802164990956,5.88625372921234,6.93429730671068,9.62672317082069e-08,9.41356001489537e-06,7.85040594675844
"CARNMT1",-0.844256993275307,3.69633670902194,-6.92084728294331,9.98878007909644e-08,9.67894449243514e-06,7.83300796263339
"ZNF408",1.0136230458028,2.70411620620923,6.91854142711204,1.00522227091774e-07,9.67894449243514e-06,7.81967029461697
"C19orf53",1.32633265816519,2.83566719864236,6.91510016609911,1.01476649714994e-07,9.67894449243514e-06,7.81300955194672
