"","AD-21","AD-20","AD-23","AD-22","AD-26","AD-24","AD-27","AD-25","AD-29","AD-31","AD-28","AD-30","HCO-18","HCO-11","HCO-19","HCO-13","HCO-15","HCO-16","HCO-12","HCO-14","HCO-10","HCO-17","HCY-2","HCY-4","HCY-6","HCY-8","HCY-9","HCY-3","HCY-5","HCY-7"
"PRMT7",4.50216186085545,4.91637663129113,4.92263545646256,5.11025427890567,5.12226614519173,5.11108504769685,4.65109011576763,5.31000745505096,5.16705447449063,4.84974116415071,5.29152652309331,5.11100779591424,5.13418132290642,5.17386744469521,5.21323189169424,5.24600317987687,5.56398435588157,5.04871194566642,4.72617573357081,4.93827255358525,4.79657814680158,4.4754098394112,4.92261286923495,4.65125309982828,4.80605619809885,4.93367360295202,5.24675904664355,5.54246668439151,5.52342102943542,5.48563073340564
"SLC7A6",5.27102971582334,5.40563439459999,5.41085327700878,4.97988326998025,5.35527623759416,5.50682436146682,5.14044101964928,5.09732190166212,5.24416777894098,5.4893584535472,5.58828330608776,5.46699203585828,5.17017191849238,5.14962148746145,5.45404481356422,5.29360404812761,5.3070037217028,5.13971472507235,5.02293172835052,5.56282250005794,5.20590257486582,5.12644467646559,4.8694113412294,5.12794130246714,5.42338728379779,5.12683596995791,5.29438621162461,4.83788254044849,5.28094019241475,5.09695849509299
"SLC7A6OS",3.08774510918511,2.72499782648353,2.78073735714874,2.88687629883358,2.86364967889033,3.25974984765204,3.12829098432447,3.56103307269193,3.04009935409132,3.22186056832351,2.80011699310693,2.81064367895992,2.9843758217426,3.37573362861055,2.80657908413274,2.87453259978849,3.00460190831175,2.82760191193149,2.98029425361148,2.949178050815,2.38270667979028,2.81179384730863,2.94653780989673,2.37057562840571,2.37418302035257,3.16990351317368,3.08550652680953,3.56559226502945,3.03570488384231,3.1470131053243
"ZFP90",5.85055170800893,5.64957129293172,5.7599759205824,5.71477957218995,5.74457532648815,5.60396108939739,5.36792931879587,5.67160720317514,5.72781736970515,5.56497363412222,5.77425193682764,5.72578870593608,5.77567398306197,4.93941873540112,5.59480748086817,5.62103829424582,5.54285469439051,5.41120426794258,5.90710399098535,5.73694869519083,5.74870397300678,5.63480413480339,5.63862550005221,5.6610126905856,5.83134963956672,6.15564554962548,5.56938892980045,5.75759334772934,6.08777353519894,5.57010072749122
"UTP4",4.52480479716121,4.65864165204223,4.30844229041382,3.89315994279689,4.52916048257746,4.17178059870047,4.25560927610973,3.89348962973173,4.19739874373343,4.3278756538884,4.33650714827405,4.57084690618968,4.59561173059347,4.1188269441139,4.24387483625854,4.41956081076403,4.20313180598715,4.66969917727865,4.89294893580441,4.17735227245074,4.9597796979768,4.62734303915673,4.80853055191758,5.02657657735987,4.88632909145359,4.3563707612395,4.33112168137859,3.96229704136326,4.19141961097998,4.08435459758176
"HAS3",2.37456304905522,2.18263565890976,2.39349842798479,2.50874418751974,1.87893896149685,2.81292442379998,2.17519052816369,2.949408278848,2.79471979399802,2.41383187787944,2.83670449534792,2.41519940856556,2.12608852272775,2.65973617701802,2.78793044688853,2.33406848294442,2.29048570560553,2.01439465175471,2.12203983338882,2.75625718169251,2.07110889944061,1.95732251249888,1.18500313490031,1.65437092778503,1.90157289463504,2.12878100787275,2.3477007748151,2.2514746532493,2.31560889803819,2.45444537010029
"CHTF8",5.31066076314767,5.06800920291568,5.22678725636466,4.81849770872543,5.04570217011213,4.85455868300542,5.28823018003068,5.00490762135575,5.14624121608335,5.11560155415511,5.0480403555446,5.063419862892,5.02376915901572,5.15572128471628,4.93676078926316,4.82143136632572,5.0078812859725,5.19825384169728,5.19537977551748,4.92163624134662,5.16283999526218,5.34601310351824,5.2275110076645,5.30644213561558,5.26939476095043,5.22570321463798,5.17732376101372,5.02938179754895,5.30808459358725,5.15280773129198
"TERF2",5.64629340619927,5.86804129420195,5.37755619213222,5.36779182786149,5.60073750714586,5.37541541188851,5.55792565784922,5.48441858027787,5.78054291907386,5.55733263203753,5.41462076103266,5.61874217367819,5.64536528378502,5.89993497009875,5.45108460638622,5.49231812146157,5.54048773690989,6.04246321013854,5.66659588393585,5.54663901593851,5.97135385577885,5.75025728226605,6.14438965287155,6.1292200188729,5.99546541174692,5.91416276887737,5.91846628361865,5.70961619962884,5.73822670202788,5.64124591834975
"VPS4A",6.64646726537464,6.91168703443005,6.59358478622051,6.76457283083161,7.02072478152276,6.81492909876924,6.86737030766907,6.7294553690564,6.95533176634368,6.90918924679837,6.62944387175848,6.61966122111593,6.62168033167814,7.19542456001007,6.66947018465905,6.76795723663564,6.75981127703479,7.2317721024524,6.72802701159625,6.73708845531773,7.07016020221293,6.8403019093725,7.1746325481058,7.04244603466695,7.03707318808943,7.1089744088125,7.33234726313884,7.27387473542242,7.01389314311058,6.94435196703481
"COG8",4.64336121728815,4.64031990866893,4.72941790552229,4.79653239820158,4.54859161899985,4.80093426479413,4.69883940634043,4.84776831557119,4.46166447564677,4.57492330536052,4.67132221519555,4.69314562679092,4.63477654362815,4.77875904079452,4.64194255342091,4.63074209148007,4.64777114410224,4.84044906153676,4.73418957008783,4.59958516876641,4.8078033154548,4.72163060732428,4.98646925067076,4.69076941300175,4.74585447387775,5.31523706680765,4.67611107703128,5.23874507332095,5.04022878433617,4.77979421109387
"NIP7",2.47099502416835,2.88916735375278,2.83080194799193,2.37679831889891,2.45372663179953,2.13356806329665,3.03835609700764,2.91731593480027,2.58388416986092,2.85719103049068,2.87238702269479,2.62642830306642,2.61813902234638,3.3964875310447,2.27493600632307,2.88699997765099,2.8449688648107,3.15484515285652,2.68193171253534,2.75625718169251,2.76703474828809,2.7700387950197,3.25936999808041,3.29964373548512,3.01450853240789,3.64987650580724,2.83372776464099,2.8179753058062,3.09358009609505,3.12235806514375
"PDF",1.3203341096451,1.34921491057882,1.27695069509897,1.51038758660451,1.6818604665535,2.21782628143908,1.95692065139256,2.14101386914325,2.12628927861059,2.47999147677134,1.9389716545733,2.16765022412306,1.2444542735442,2.91118925177589,1.5621061638068,2.0970888619855,2.14850095801084,1.93792971964102,1.44960466966267,1.24026615968787,1.64001358713087,1.34937463512605,1.79970483172355,2.1387804293676,1.3315050535347,1.89241641559069,2.19546421733926,2.21958705158027,1.83527139082862,2.83432415325169
"NQO1",7.66068033190029,4.41636949104914,6.72735318033052,4.68935931326114,4.88301991198759,4.29972618534211,5.72290311881216,2.93345134062644,3.98721186737741,6.83107168689123,4.23736695840257,4.79135007483499,4.48565599300168,4.92520596821059,5.7522017713373,4.77187412890262,4.93766580068309,3.88903577104479,5.38546404172811,5.5053677968406,3.35163085250529,4.53479512613856,5.36455080587136,5.12794130246714,4.03466107186203,3.9256122457239,7.56632803244007,4.64729513169112,4.27883407575361,3.09727434430588
"NOB1",4.33285383252541,4.26315345842739,4.07220080079758,3.91371235222625,4.18876341983366,3.81399393042102,4.34084765921879,4.04968268821025,4.22412794487511,4.30979882140739,4.18156781296631,4.2847458916212,3.97050249474466,4.67215730581348,3.83535209327731,4.15671375255293,4.05843607438177,4.18760294978166,3.95958130750256,3.98258581654508,3.99971673697775,4.30557220033184,4.29848777114414,4.23636422143568,4.02117893697346,4.26013082866335,4.1634121486897,4.19327288814937,4.06403466319254,3.95069678715725
"PDXDC2P",3.65810903053704,4.02266033790293,3.89528566688791,4.283683468067,4.72119976942159,4.31255698221977,4.03153121131977,4.44813281468274,5.14973101117295,3.49147425302784,4.79268285096347,4.06676174017552,4.58676214190136,3.8891633412593,4.81309984702816,4.41956081076403,3.99069614256297,3.85478465962149,3.58731485243102,4.69077070417046,4.06977299834781,3.38222647879481,2.92584066411789,3.3299936783931,4.07436761709121,5.19674788025959,4.36125264744963,4.706010235121,4.18610884571617,4.47844397046234
"PDPR",6.09522115074392,5.85816618366653,6.70962342349143,6.59359746414141,6.62726300692099,5.58557859643801,6.14317541152568,6.95861225689731,6.48435166084932,6.33565262046833,6.69816468774262,6.49852686614776,5.99721818535405,6.08071428879369,6.57745243404156,6.32576425686726,6.18347833188785,5.87995907263512,6.14509559906422,6.26626888455633,5.59304437736341,5.76450339926054,5.19976242272983,5.87167241745492,6.15828364123227,6.65512424339456,6.36164285023814,7.01640823288504,6.10194334670308,5.84145485973249
"DDX19B",3.13266205533062,3.37249481259532,3.085725516726,3.11698723641005,3.24338738322918,3.42247013309248,3.09298690319937,3.28739280517958,3.12764701653728,3.2600191269706,3.03865180564943,3.16645184177484,3.34079644239679,3.16207899112906,3.29008277486294,3.487526390756,3.09769869598898,3.30446406569314,2.85360141115276,3.65036002173153,3.14293097114889,3.25683114542552,2.80637319309571,2.91532753049185,3.24075007132467,3.65934064210973,3.97361054057891,3.65175260277956,3.20279900585073,3.4737409565106
"EXOSC6",5.25757369110718,5.49756137430786,5.20480691160279,5.20501527676208,5.97387419504039,6.05705822170326,5.78228938080358,5.56689402092551,6.207961752165,5.85196998482092,5.70914242952414,5.76536320967501,5.39719095055303,6.22693021012016,5.73526748687088,5.59087179001496,5.83707731043224,6.04853698627838,5.32572754663452,5.8686308995087,5.91017550494149,5.56530258759295,5.76051988313778,5.52988398590622,5.98855442834583,5.36524999203288,6.15528661749477,5.63904678740987,5.42315648818129,5.77972861742467
"AARS",8.26597443710095,8.20060105599088,7.61816981240834,8.00378945735492,8.24274906696941,7.65796702735403,7.88828655390475,8.04565682158919,8.09723166120048,8.35275170255003,7.58989119044421,8.04104268262315,7.98036187827436,8.67336215225003,7.67337259971216,7.79540785202642,7.79299361897038,8.45307152833306,8.17294266548991,7.48665284214009,8.38285841734333,8.37440937035994,8.45560695944655,8.61969438555067,8.34434925643601,8.48499267637842,8.1214713951312,8.02695712562649,8.25958232181033,8.16521976858558
"LOC100506083",0.679024395458036,0.155012897320806,0.95452530502714,0.775610283227902,0.967955838861412,2.39717347937935,0.733675737884779,1.68760747074199,0.771574905250439,1.36635327179687,1.21021584644734,1.21429316126098,0.567703949730378,0.96905269004456,1.15964281975324,0.363897493379836,1.04582694499544,0.163918827975071,1.09869024820278,1.12872991095936,0.464705255173244,0.428856409880004,0.164387528695924,0.337772054539841,0.194912136524101,0.983801583900244,0.605824484548724,1.53008790325928,1.69275197770325,0.725575780877317
"ST3GAL2",5.45911998745222,5.60065957429529,5.82728990956837,4.69332721900694,5.69093662337793,6.20028920458773,5.85784978186331,5.33755157929602,5.62626302356458,5.97751295681473,5.64869253520182,5.43462804189576,4.96692974864505,6.29068067818944,5.63709789469443,5.50854616522534,5.88263900676712,5.74994921713191,5.31240744615867,5.50815624781527,5.40873924213664,5.12644467646559,5.37794617822349,5.55793560047132,5.44878672359635,4.12321104541611,5.86057812946709,4.8945175732498,4.55909888266389,5.45880197629183
"FUK",4.74810737767942,4.41636949104914,4.87967850918074,5.21332908688884,5.0040821533844,5.0472687262619,4.8650192706688,5.52757486023783,5.24089935546903,4.75048259763423,5.09787709202169,5.0204525238274,4.66871898806973,5.38330814110444,5.02301237662599,4.90961648697495,5.1103803719685,4.51160405894436,4.40329499648366,4.8220654323817,4.18330183316993,4.29088373931559,4.26179803170446,4.10797120882376,4.01439032629195,5.14041633667339,5.2174092975332,5.738030890971,5.34190939806066,5.26123662874344
"SF3B3",7.06766531171759,7.11693139399277,6.89164323222638,6.99742136939458,7.16067771086798,7.11873520473401,6.9730972194847,6.93776675093209,6.91077885593222,6.9260987778287,7.03962880783753,7.06996719960319,6.9744578886503,7.24561585434715,6.75116358372918,6.94830956784137,6.7920063147722,7.41158932367586,7.28460431502207,6.84689708691793,7.31533683080577,7.16085717108522,7.64170767800208,7.21702108328149,7.32185004751114,7.42762844940886,7.59323624560414,7.31123137473267,7.61693828753806,6.85551664851712
"MTSS1L",9.93103250540591,9.65719462542768,10.815247470361,10.0783861884945,10.6547105770108,10.9087364724076,10.9094377954708,10.7988252827608,10.4915407627051,10.621115092599,10.4230223115786,9.51620634450296,9.70040546772755,9.7431269496316,10.2912620528079,9.93349913087708,10.3505983780855,9.37000448421545,9.46950592550445,9.85784501818211,9.161915385632,9.12222948789114,9.01351296517029,9.50479050078527,9.05267710123202,8.91846242344882,9.60638838009253,9.75860361175285,9.29606726966641,9.76418679144026
"VAC14-AS1",2.49412849883238,1.96434459238733,3.94916440925473,1.91557398442099,2.55327504324855,3.07631541994277,3.57466270983699,1.83231375685064,1.91286327965165,3.19584902973259,2.62291766023701,2.31716112166006,1.73567062091671,1.96818801048425,3.56660881031341,2.62946258099879,2.7166657430812,1.61675707517894,0.563797887977401,2.2163915613117,1.53585694649302,1.31106539136361,1.11358999329774,1.33333240469646,1.24135621653733,0.484778826439841,0.829220447218745,1.47712925741318,2.08396235080766,0.850925040525643
"CMTR2",3.47256483579243,3.29262456077441,3.49055992218419,3.16349557825797,3.24338738322918,3.53623315609492,3.2292979779672,3.45324896352432,2.75860726378953,3.10092769235385,3.80134901754064,3.29563209389923,3.23148962226756,2.12563980827507,3.07619762164103,3.12663558136014,3.07170692838904,2.61486770687975,3.38840179945777,3.42102163690193,3.27820697514941,3.40967908086887,3.19163033809494,3.22624101408151,2.98703234218145,4.39086756944383,2.67004900977513,4.00032870804897,3.8920490980971,3.08456701897796
"CALB2",4.24011448539275,5.15123783238258,2.9260024185198,2.39640277659737,2.59124752538264,3.24643848903448,4.29497933665013,3.76413909996606,3.64545516429536,2.98420052440382,3.66557249772619,5.31780719989101,1.45360981861511,5.36499729856351,3.71218293853342,2.62946258099879,4.58942982505877,4.39250050420664,4.00002353147095,3.90006817978377,5.22556686388678,2.91757052277801,4.10952535845233,3.81796020612528,4.9694072183121,0.983801583900244,5.00863152759692,2.2514746532493,2.27616437091278,2.17165385355126
"ZNF19",1.3203341096451,1.51927438314351,1.98554091962383,2.11806550936322,1.81619055765945,1.34520930005337,1.32675400536578,1.96381959253481,1.66228897488098,1.31893921264462,2.09813576340827,1.37885079558092,2.0508644672046,1.22253041002006,2.16361117543237,1.78701478641914,1.57610018937507,1.77164991619383,1.48802558079955,1.69653658330344,1.96814728022966,2.05327950985448,1.86639244696953,1.44846754402664,1.84147365964899,2.70519139915277,2.37158195908415,2.56235401351434,2.33493397938517,2.01973962999628
"ZNF23",3.72807629420307,4.09171084755031,3.781087973152,4.04371936208996,3.80837573689864,3.90998712195713,3.60003306003388,4.26261997609724,4.01808866005038,3.61439182004217,4.0396961445144,3.99881593543925,4.29236397658422,3.3546768077918,3.79856144346222,3.75571167752218,4.0716105791624,4.19309652093432,4.03288038765932,3.88298277831099,4.47377800736842,4.19421404483754,4.30651586704718,4.51699550849746,4.4310984570895,4.46829027897858,4.18378831300251,4.14315831558992,4.13189742584285,4.25283690349281
"ZNF821",3.76658502845802,4.47440730584909,3.73800862778458,3.45281228166016,4.18876341983366,4.51484478624019,3.87406207515921,3.76413909996606,4.03328272966421,3.99984232683616,3.8997322055414,4.03627337662754,3.82757923398026,5.04834508547837,4.0540253997771,3.81563333959911,4.21505424943604,4.9385567972963,3.70615588761235,3.94191688655193,4.42114903988268,3.78296282280251,4.20709811377294,4.42157182381241,4.45134590670821,3.64987650580724,4.43109867976528,4.15163256970501,3.9682805604625,4.20667286909875
"ATXN1L",6.00549486876766,6.06805516357352,6.45945564425299,6.39595329555135,6.35252785856676,6.55096591572739,6.47167546515765,7.04468819014515,6.51714457299117,6.18347254838649,6.754228693294,6.07530518912785,6.56873343376339,6.67736751206345,6.09899269847679,6.31887906712872,6.28876566191224,6.35825655906131,6.18071760456519,6.43255051370066,6.22686136994676,6.19751991564771,6.3408909561497,6.20350021375923,6.29059652591095,7.01902382722552,6.16385969467097,7.04170429276546,6.76415965637837,6.38294743607764
"DHODH",3.48416536167599,3.18297522634029,3.24190294110192,3.44341916971454,3.30180845555091,3.82298935406959,3.2292979779672,4.24333341288105,3.49992419260372,3.57457167334251,3.54913476226872,3.40467395864933,3.30886508693442,3.06170434321439,3.15107171037971,3.34116881818695,3.36712712776672,3.16606232821246,2.95308612137247,3.42102163690193,2.5701587288412,2.96768592921924,2.79500549329483,2.77530141696911,2.98703234218145,4.04594497055202,3.37261484635841,4.00032870804897,3.84564662866396,3.83407149416378
"HPR",2.4474845531794,0.596314088661167,2.04330414239042,0.714447396381294,1.23107942888026,3.1496526532948,1.3862949877634,2.29880612552353,1.45224996147051,3.19584902973259,1.1533354610256,1.33943739953826,0.830151135554067,0.517177286198522,2.07409086390898,2.4393979875188,1.14886631836764,1.24589853617443,1.09869024820278,1.007842700298,0.970058096284723,-0.424221325230348,1.11358999329774,1.11832071092569,1.93070901417899,3.42421822849566,-0.401219918859284,2.45689502924463,1.88855752781694,4.42400240404636
