"","01.NX","02.NX","03.NX","04.NX","05.NX","06.NX","07.NX","08.NX","09.NX","10.NX","11.NX","12.NX","13.NX","14.NX","15.NX","16.NX","17.NX","18.NX","19.NX","20.NX","21.NX","22.NX","23.NX","24.NX","25.NX","26.NX","27.NX","28.NX"
"TTBK2",7.59650323529154,7.22206086772962,6.93287413530752,7.56167982616086,7.03718857676477,8.1185247560373,7.40642087307053,8.00648665170299,7.3927639272583,7.55878672800346,7.06345452293359,7.28952869800083,7.16680163747769,7.46749087093437,6.52468931515109,6.75652818357118,7.04072134674197,7.07072815325225,6.93878804311534,6.99629130549357,7.380662673149,6.91524261457256,6.79690518770944,6.77974249129807,7.73126975188851,6.48440536104992,6.67446557844623,6.04154520963087
"C15orf57",4.49725161840737,4.98603237752308,5.03674963761573,4.47480962088237,4.56959380858917,4.20634787196311,5.3237396746951,4.36703008356457,4.49405518252444,4.23961841210959,4.80652386666435,4.56902935859264,5.14910671420158,4.80791663448093,3.88257247140315,4.47976435692026,4.38571544084206,5.07862760659734,4.53464605527156,4.65237084400164,4.16344916523733,4.71670006058017,5.13185701291741,5.0389828874003,4.20379692006339,4.47961278851632,4.41059075421966,4.37360579073945
"INO80",5.52643860630823,5.83430015097153,5.91254902026268,5.67119148130946,5.84712923655633,5.20120316961119,5.8393815686827,5.23974182432157,6.27100653392867,5.46433519628619,5.5759197624178,5.763170337081,5.47044990730732,5.34509895038294,5.30122935021606,5.60102252031116,5.25163667365331,5.66834046908142,5.71950316128981,6.21747252914512,5.65954749200347,5.6162030135398,5.95613637042855,6.19991697243675,5.06388960074771,5.27724553086881,5.2525902900237,5.58479641670693
"ICE2",5.60227201870602,5.25884349267514,4.84144718543059,5.3471562504616,4.61454725067138,5.05132694215989,4.93913473210881,5.343960829704,5.48861655505189,4.93330602655792,5.38891951435574,4.95536226385766,5.14510179628522,4.83810717202381,4.29785645145146,3.76568908187204,4.31508188227942,4.22066339310013,4.07492472022949,3.45957421024676,4.19307834084266,3.98236258766128,3.90924592774483,3.59282328151868,4.61808585424062,3.93776699427068,4.22772280644039,3.7692326705772
"DLL4",1.85467070332821,4.76245918554666,4.67259658729767,3.20390596002335,4.9252573829236,2.9649707690507,2.39795764936468,2.73309658256739,4.15757355804253,3.95011792238087,2.64556144583994,3.59615693913667,3.98283198613951,3.63371697752237,6.36737687563547,2.86790158107724,2.9324943023892,3.58831212566417,3.10247277375616,2.08160143177847,3.12379587888608,2.63351967171327,3.00747757733064,2.83525040864026,3.19091214117934,3.91342967928503,4.61180159355187,4.33435089564938
"ALDH1A2",2.68149404957829,1.29892784281849,2.14596452610334,2.68796105218476,0.535808913203106,2.6735288521136,2.87198880330988,2.43296856641818,2.56844236104752,2.49906961070483,1.8283253758476,1.67609956954262,1.73033399270242,2.26624213349454,1.3861518686592,1.19909113717247,1.93260256329389,2.46664183482314,2.57888408114841,0.544848095496602,1.5163091976063,0.662715459006726,2.23324592313634,0.731283911735493,2.71637389831346,1.04166047842091,1.56829274387495,1.93652318082204
"FAM63B",6.18652243008392,6.11560925605945,6.53592183103883,6.50690122753832,6.72846803120055,6.27378077807316,5.88299377851832,6.32930210068717,6.46849290451041,6.07784747959636,6.25083404157246,6.19647258004891,6.69150451915747,5.2130961710639,6.02083770876787,5.82743233437547,5.6119488030341,4.9786032034962,6.17839766417885,5.29626946655097,5.3234712603965,5.97539411030073,5.24012175789057,5.10933637644933,5.7357004183312,5.8045493337406,5.45886079158978,5.27070509871769
"IVD",5.61879883270063,6.40613427758468,6.34541297821394,5.91810909046291,6.32394322043044,5.20353495490317,6.1382560045395,5.44667415674825,5.76480408494228,5.58537652384944,5.92153773188938,5.763170337081,5.97790193197687,5.81873588890624,6.33696899235571,6.30085183662842,6.29027741814448,5.77616810045284,6.69757309515207,5.8185844995402,6.13830821453426,6.26774812261646,6.06971999382868,6.0313768573765,5.95285506098555,6.29251569297055,6.28909017738872,6.36863321899346
"KNSTRN",3.09248262476599,2.49702069850019,1.60432198874897,2.17142599264338,0.655363612384575,3.30610377429275,2.87198880330988,2.75104885688604,2.15922354808935,2.67101194056323,2.23604034106298,2.65977396863249,2.00238543790057,2.29554926293502,0.186335438823797,2.20559636770264,2.15688868324721,2.2895778800273,1.88672853188717,2.96039340804711,2.67646926575612,1.49954259458602,2.30147386403605,2.25753866354903,2.84366869085142,2.16796169098709,2.29828556099064,1.88311751914866
"DUT",3.46168424253186,3.51676316175912,3.71521354222344,3.64835920848544,2.74644038405679,3.31475779889847,3.14704046132725,3.40076316930435,3.53557167263657,2.96344782724111,3.17645936210888,3.29597044464994,2.95318837755163,3.76523243442491,3.61934085062966,3.33343348499954,2.92573744450002,3.69560563507131,2.9690044920965,3.07879734016361,3.3641561047369,3.46015056591882,3.49893197132921,3.25494910503118,3.03365853344702,3.4209222379597,3.32982737710229,2.98759261863545
"CHAC1",1.8041831985844,0.919728140024455,0.810755368911286,1.91299069585253,0.535808913203106,2.14276584374003,1.65405659322489,4.19409261500887,1.15088364644968,2.17259218666437,0.207111120886262,1.75913200716768,0.718786718885873,2.51076027531938,1.59635691386658,2.23429278068323,2.08593150672264,1.73208888468944,1.33192626238718,1.92179575453563,0.949368595835065,1.30565969499999,0.921094844176582,1.43331229686876,2.74564810341348,2.18839039043852,1.76535594923398,1.54775644472359
"CLN6",3.34291624421724,3.4280743000171,4.03556083437498,3.5719960450871,3.97537103761684,2.7392915314657,3.79049607528157,3.20627113319927,3.68546346096049,3.3347996985649,3.57308829256059,3.75631282818813,3.43215533442243,3.84668838733953,3.9907033706722,4.24611946595829,3.68283650419081,4.25615156816529,4.13847341109922,3.67540768593955,3.44025611925003,4.28828463646928,4.50402024617956,4.24950467542619,3.68220247491759,3.94378771062029,4.29837892197874,4.50315130359648
"ARPP19",8.48769905995697,8.59455232383462,8.66667127815623,8.46516019509364,8.83530142844325,8.99318925066165,7.95460020989003,8.88475862762855,8.58270113739304,8.59019658490718,8.32269561393052,6.91600833925239,8.30660307315507,8.06135095072027,7.52605246681101,7.70057202086045,7.62971507288143,7.87659479883937,7.52082128943051,7.39663221401927,9.20358317608328,7.17600693204643,7.1727749148782,6.83753375360252,7.6624246503191,7.23713637116379,7.31816043836898,6.75607517281239
"VPS13C",8.61191389712905,8.69932430099869,8.83054409325171,8.79589980588043,8.35091459830303,8.79251223028219,8.86795242726468,8.9174180062968,8.94022062860734,8.92184171431629,8.90615571896855,8.79570300549499,8.8465366520599,8.56633817965045,7.81528167420367,7.60354873161883,7.99182219385435,8.03948622104595,8.21506849652824,7.7260177459112,7.98883528999832,8.12509825019836,8.30053921228333,8.45896245043194,8.19088001554236,7.88834989540651,7.75155676664838,7.67588995985873
"CALML4",2.0835818337182,1.23064538180043,2.29884869168705,1.50710766304112,1.56210884983018,1.91129993995647,2.85748663719296,1.04960316802639,2.33706051151523,2.02821443935233,2.1631984229532,2.2064861200198,2.60225221768786,2.07667479788818,1.3861518686592,2.29002797739365,1.90538521862317,2.66450526603884,1.47007621829402,2.19081590835936,2.32151281422932,2.65403935727324,2.61918642914774,2.83525040864026,2.0403791900189,1.87214184921502,2.70270624550015,2.24245608673375
"ISLR",3.13395522050264,2.46765620055987,3.77900037418985,2.20070321378501,1.05383780544668,1.88829307700243,1.58531467594297,1.90110721606574,1.48875952848511,2.93673173712811,2.25952599773652,2.9164563154783,1.96652339341083,3.27025636213143,3.34447032310427,3.14980940378129,3.25170175671688,3.73386903634161,3.15804654882461,2.53260441826446,2.15082855524128,3.02874202315579,1.92261228798582,2.02495727587632,4.40984861114534,4.45874143946076,4.06889171044557,5.01546512998583
"THAP10",1.9034509613624,1.48629225312115,0.72698453875629,1.87717107557078,1.43420677779262,2.72637662511714,1.95582510405504,2.02432135652556,2.12732988002656,2.40474845386989,1.8283253758476,1.58799489661393,2.29040303395873,2.40716401039262,1.59635691386658,1.41501342062557,2.12184629367491,1.57233304651071,1.17913269164244,1.36088521358932,2.42502503692646,1.74883699220528,1.18463524197478,1.90350309323928,2.67131775612802,2.30523668847053,1.25508480314525,1.24317611872472
"LOXL1",0.645658559368903,1.23064538180043,1.86165793310418,-0.00663801796571893,0.765764651762985,-0.143941554091332,0.982324973308975,0.725698552928308,-0.0726623190746651,0.102572538466852,1.30380291122162,0.272395187173335,1.59595401438578,0.211490472340956,1.67255238685348,2.1159146773701,1.61745320024703,1.57233304651071,1.51333501218052,0.171204996271756,1.46864974031385,1.30565969499999,2.44914444486827,1.79384497304605,1.24011130485695,1.84666185674502,2.67028263022413,2.79861894910359
"ANAPC13",2.97187408859312,3.00606960215737,2.96168031444497,3.82795767028237,4.23730565581119,3.71197979087808,2.60311939604233,3.99756509916197,3.04886299579097,3.47136808840209,3.17645936210888,2.95218621404774,3.09280415764078,3.96084873545478,3.55033556852098,3.13466700314526,3.23540093047222,3.04533401870577,3.2375884679499,3.63087579902623,3.5925388193161,3.2738323283597,3.12510312930366,2.9212060512105,3.93819474797796,3.42952909046595,3.53282239192559,2.93607794287499
"MBD4",4.32442187425166,4.33656376006726,4.49405808081011,4.5619979630103,4.44238365608297,4.77225901699171,4.53208905302,4.3015402372543,5.00912277842857,3.78019713355653,4.30091454383268,4.22647238166228,4.45348590975921,4.34414713779941,4.21747199921334,3.86077767961764,3.46711819365718,3.84292281525495,4.30774369815354,4.27223160403695,5.24076748543691,4.49008196973207,4.61988812704079,5.03175510010567,3.65545933037485,3.52096301702768,2.9387878004352,3.70912231430696
"COPB1",5.61147694522602,5.25024658838792,5.38306280452493,5.68161225921747,5.11970478914118,5.96296349743758,5.4353604701152,5.78401672891281,5.51350536537386,5.64435577845271,5.66215365910022,5.40544841745521,5.64791928950076,5.55050831967043,5.11920713737899,4.74701081257623,5.42575570653025,4.67530316868858,5.48157842273536,5.11183460879491,5.46681662515363,5.70738146854898,5.38079629703772,5.43751634071273,5.43574768575251,5.25320495231148,5.23329873520352,5.19875977119201
"PSMA1",4.5403020647444,3.91510193402073,3.42746134338846,4.19098896139166,3.6114024007621,5.03046362987446,4.04205660075582,4.54735316397217,3.64097911681606,4.14359342211661,3.45599352949378,3.95430435728403,3.78083603300915,4.30865093153336,3.64793320598335,3.5656899671427,4.49701734009603,3.25281353809712,3.54954329466501,3.24841043917425,3.40270782413407,3.35127015029734,2.97998309080485,3.59282328151868,4.72300191816931,3.73050108803899,3.53282239192559,3.86186641127682
"SUMF2",4.40709389693882,4.43846241378261,5.00153086777904,5.02176990478216,5.28176932937191,4.19701630364282,5.0292319116762,3.76997978780838,4.41039216587791,4.71485280691787,4.74961027068369,4.22647238166228,4.82790941323111,4.18881189645926,5.02061371709641,4.7168252873213,5.29291580095838,5.11532449885834,4.88273488480541,4.08684439557045,5.22292420783256,4.37118099569692,3.90924592774483,4.9239688523795,5.10117301578154,5.16318264050662,5.0247095813138,5.27070509871769
"PALLD",5.3195853098368,6.7535189185201,6.81229810548073,6.70762164850304,6.99672639241615,6.39605240652079,5.45475892351945,6.11902320076599,6.46211448340401,5.49898898529191,5.42051666811222,6.19833349859507,6.95437161154564,5.79840618507847,6.94617596684887,6.72148456262647,5.26240294322241,5.40340779511155,7.78740059420301,6.00833782423131,7.77221853405622,7.07214524661643,6.77807139589504,5.50692315449865,5.36912175314468,6.88331592345796,6.32598321750946,6.60345654815682
"SPCS3",6.50372320380967,6.17131579471463,5.9887133755912,6.5866931036069,6.19668345685424,6.90811301774608,5.86135246522097,7.04012348712356,6.01188451069483,6.64331823510028,6.32505943813679,6.21681184317698,6.38518928466659,6.81149015720499,5.52324582164401,5.23630717519039,5.71743399478383,5.68633882164194,5.63144174457795,4.77437092542036,6.05200788495922,5.11480146840094,4.84992819306448,4.94976358720608,6.22577410844389,5.34250300377156,5.29308062424448,4.86519622529185
"BBOX1",3.49389643012614,2.52579941691884,4.32629079052858,3.91001389313662,3.38796017087953,3.16964884182754,3.30501485047988,2.88715063070433,3.29839441161181,2.80998084250853,3.75759144551536,3.33709136946675,3.85135756373661,3.28494362893282,3.57039044369164,3.43581694929787,3.72236312893135,1.36040996862373,2.76935687832928,3.23996353969961,3.65774485278568,2.931235449498,2.81861598389941,2.51418881069277,2.89682848594462,4.19665038518288,3.51467437554876,3.44920566372006
"SERGEF",4.97053195920155,4.94932490736628,4.80616268402004,4.95030952250864,5.03405154241062,5.29603139366893,4.76747935966911,5.38190073343762,5.10230427203016,5.19239044546041,4.92875241952169,5.12148715841267,5.23451404300229,5.53830085774455,4.87098841705956,5.15609144093099,4.99507598562928,5.13452107226769,4.48117764509062,5.30236711960464,4.7712462721242,4.28828463646928,4.85372029552512,4.74107425345224,5.11385755241483,4.78811584525125,5.19677244180317,4.71282353180976
"KCNC1",6.05775782442453,5.83142127933193,5.08381308112013,5.86423564650414,6.0241612422581,6.58854348115459,6.616387742299,6.62291353432224,5.98766421572184,6.42281873361222,5.27829920547544,6.4780826399279,6.1295151926245,6.63213953160908,5.52838109645143,6.83122250689319,6.3583472668604,7.11368257369841,6.04288379772829,7.82922083112634,5.86448577398613,6.74515942736925,6.63666613434151,7.16162764800062,6.52385638153342,6.79448786889739,7.09434970527443,5.23917147624073
"DCTD",3.56384714695532,4.82168358780415,4.98359373870873,4.36271316968913,4.94885312663357,3.73150160160997,3.96973652423337,4.44629912332407,4.30741468046587,4.26668614278617,4.27233748327824,4.59186092365523,4.485514220329,4.56480695021764,5.38571067562716,5.06716934374915,4.19096430101791,4.39793539409782,4.88273488480541,4.20438668586625,4.67478493696896,4.15065577156918,4.86503716229354,4.22436364040322,4.47028350240512,4.76109337138946,5.03110743574089,4.39760854076163
"SOX15",0.325971220013188,1.08354637862098,-0.0551419724973229,0.347617423672356,-0.518274511268935,-0.584226571345525,0.474963884921463,-0.438442470531993,0.0683880658928538,0.195651621137285,-0.242805108952912,-0.270243439074907,-0.0630710749627049,1.64725489752751,0.704737768286137,1.84531055613582,1.23566419090782,2.1644192186669,1.98219477860243,1.90051551896374,0.457640478451387,2.08738922232797,1.63597514210497,1.79384497304605,0.470347001634011,2.57721571068308,2.25521306681063,2.06197986612291
"RPAIN",5.16562291641158,4.90071422060122,4.07844346554587,4.95461249773712,4.32105850766995,5.124523564892,5.025993408114,4.98675759355609,4.61972342134861,5.12890226038219,5.09463094838959,5.22734846202789,5.03253962348486,4.70791906360352,3.68519566980353,4.30140824191439,4.62558075750417,5.13690278306842,3.8655309404461,3.0109144119531,2.87232644684534,3.35127015029734,4.39374061242518,4.58193435954036,4.56979940830647,4.04807315769389,4.41548965122782,4.49427407995086
"USP6",1.95063566786917,1.80079478973648,2.56320369764605,1.45945620117879,1.56210884983018,2.6735288521136,2.25036201079375,2.29293578559447,1.88183733870531,2.02821443935233,2.18788996994231,1.718213058929,1.33976769611699,1.3998540584297,1.43071458053655,1.46429721399393,2.20232590702886,1.94277095079819,1.67445973995306,2.4904979181206,2.61212309322528,1.62956779505764,1.95121117803406,2.11889981787486,2.42215294901983,1.46652086664869,1.38063706329859,1.8276586380496
"PLD2",4.15346449804948,4.906197001947,5.57796103904167,4.73706614351352,5.18076439231911,4.15426081230585,4.35241883045331,2.54010007640908,4.17327768106855,4.9025732660806,4.65094217907125,4.16689757043278,4.54751354473699,3.66773677074778,5.30122935021606,5.02262269009569,5.03643428294601,4.83344127867786,5.05730175423402,5.15290754371044,5.1187061282261,5.04271033585458,5.00460670531624,5.41916850485051,4.11404734518152,4.82772360010296,4.86556222493117,5.92416682347461
"CD68",1.82964779267997,1.36412403153482,1.65052653070485,3.43087925509526,2.15573252203914,2.64636082275877,1.92833503936813,1.10649053622505,2.49536208118152,1.92325451750762,2.71516099267951,1.75913200716768,-2.55398816510199,-0.214724363848672,3.332776877824,2.54035880744871,4.78900144415469,2.58300540633953,2.61904361917275,2.41746870982499,-1.95552363468888,2.77138192077386,2.77128310203329,1.83871327820903,3.55981174809522,2.80596336054323,2.29828556099064,3.96827180143153
